date,time,cpu-thermal
2026-09-01,00:38:01,58.125,58.125,NA,NA,NA,57.781,57.812,57.250,58.500
2026-09-01,00:39:01,58.406,58.187,NA,NA,NA,57.781,57.718,57.156,58.406
2026-09-01,00:40:01,58.437,58.406,NA,NA,NA,57.750,57.781,57.250,58.437
2026-09-01,00:41:01,58.343,58.406,NA,NA,NA,57.625,57.812,57.062,58.406
2026-09-01,00:42:01,58.437,58.031,NA,NA,NA,57.656,57.687,57.031,58.437
2026-09-01,00:43:01,58.031,58.218,NA,NA,NA,57.687,57.781,57.156,58.218
2026-09-01,00:44:01,58.000,58.156,NA,NA,NA,57.625,57.687,56.968,58.156
2026-09-01,00:45:02,58.500,58.187,NA,NA,NA,57.750,57.781,56.968,58.500
2026-09-01,00:46:01,58.500,58.406,NA,NA,NA,57.625,57.625,57.031,58.500
2026-09-01,00:47:01,58.125,58.062,NA,NA,NA,57.562,57.625,57.062,58.125
2026-09-01,00:48:01,57.843,58.125,NA,NA,NA,57.750,57.593,56.968,58.125
2026-09-01,00:49:01,58.218,58.281,NA,NA,NA,57.562,57.593,57.000,58.281
2026-09-01,00:50:01,57.843,58.187,NA,NA,NA,57.718,57.562,57.000,58.187
2026-09-01,00:51:01,58.156,58.000,NA,NA,NA,57.718,57.625,57.000,58.281
2026-09-01,00:52:01,57.968,58.000,NA,NA,NA,57.750,57.656,57.031,58.000
2026-09-01,00:53:01,58.031,58.000,NA,NA,NA,57.656,57.625,57.062,58.031
2026-09-01,00:54:01,57.875,57.906,NA,NA,NA,57.562,57.593,57.062,57.906
2026-09-01,00:55:01,57.906,58.125,NA,NA,NA,57.593,57.531,56.968,58.468
2026-09-01,00:56:01,57.968,58.062,NA,NA,NA,57.562,57.593,56.968,58.062
2026-09-01,00:57:02,58.031,58.062,NA,NA,NA,57.750,57.656,57.000,58.062
2026-09-01,00:58:01,58.093,58.031,NA,NA,NA,57.687,57.718,57.093,58.406
2026-09-01,00:59:01,58.125,57.968,NA,NA,NA,57.562,57.531,56.937,58.125
2026-09-01,01:00:01,58.000,58.125,NA,NA,NA,57.562,57.593,57.000,58.125
2026-09-01,01:01:01,58.125,58.000,NA,NA,NA,57.593,57.656,56.875,58.125
2026-09-01,01:02:01,58.187,58.000,NA,NA,NA,57.562,57.562,56.937,58.156
2026-09-01,01:03:01,58.031,58.000,NA,NA,NA,57.687,57.656,57.062,58.031
2026-09-01,01:04:01,57.875,58.187,NA,NA,NA,57.656,57.656,57.000,58.187
2026-09-01,01:05:01,57.968,58.406,NA,NA,NA,57.718,57.656,57.062,58.406
2026-09-01,01:06:01,57.906,58.031,NA,NA,NA,57.593,57.656,56.968,58.031
2026-09-01,01:07:01,58.000,58.312,NA,NA,NA,57.656,57.718,57.062,58.312
2026-09-01,01:08:01,58.062,58.062,NA,NA,NA,57.468,57.531,56.937,58.062
2026-09-01,01:09:02,58.125,58.281,NA,NA,NA,57.718,57.750,57.031,58.281
2026-09-01,01:10:01,57.968,58.250,NA,NA,NA,57.562,57.562,56.906,58.250
2026-09-01,01:11:01,58.062,57.937,NA,NA,NA,57.500,57.562,57.000,57.937
2026-09-01,01:12:01,57.906,58.218,NA,NA,NA,57.656,57.687,57.093,58.218
2026-09-01,01:13:01,57.968,58.156,NA,NA,NA,57.687,57.593,57.031,58.156
2026-09-01,01:14:01,58.000,58.000,NA,NA,NA,57.750,57.750,57.000,58.125
2026-09-01,01:15:01,58.093,58.500,NA,NA,NA,57.593,57.593,56.968,58.500
2026-09-01,01:16:01,57.906,58.375,NA,NA,NA,57.593,57.656,57.000,58.375
2026-09-01,01:17:01,58.437,58.000,NA,NA,NA,57.593,57.718,57.031,58.437
2026-09-01,01:18:01,57.875,58.093,NA,NA,NA,57.687,57.656,57.000,58.093
2026-09-01,01:19:01,58.031,58.093,NA,NA,NA,57.687,57.656,57.093,58.187
2026-09-01,01:20:01,57.968,58.343,NA,NA,NA,57.750,57.656,57.093,58.343
2026-09-01,01:21:01,57.968,58.093,NA,NA,NA,57.718,57.656,57.031,58.093
2026-09-01,01:22:02,57.906,58.281,NA,NA,NA,57.718,57.625,57.062,58.281
2026-09-01,01:23:01,58.156,58.343,NA,NA,NA,57.812,57.750,57.156,58.343
2026-09-01,01:24:01,58.031,58.250,NA,NA,NA,57.750,57.687,57.093,58.031
2026-09-01,01:25:01,58.281,58.187,NA,NA,NA,57.750,57.781,57.093,58.281
2026-09-01,01:26:01,58.531,58.031,NA,NA,NA,57.687,57.625,57.062,58.250
2026-09-01,01:27:01,57.875,58.187,NA,NA,NA,57.750,57.625,56.937,58.187
2026-09-01,01:28:01,58.343,58.000,NA,NA,NA,57.750,57.625,57.125,58.343
2026-09-01,01:29:01,57.968,58.500,NA,NA,NA,57.687,57.687,57.062,58.500
2026-09-01,01:30:01,57.968,58.218,NA,NA,NA,57.718,57.718,57.031,58.218
2026-09-01,01:31:01,58.312,58.468,NA,NA,NA,57.687,57.687,57.125,58.468
2026-09-01,01:32:01,57.937,58.406,NA,NA,NA,57.750,57.718,57.062,58.406
2026-09-01,01:33:01,58.093,58.187,NA,NA,NA,57.812,57.718,57.187,58.187
2026-09-01,01:34:02,58.093,58.406,NA,NA,NA,57.781,57.750,57.187,58.406
2026-09-01,01:35:01,58.250,58.093,NA,NA,NA,57.687,57.687,57.062,58.281
2026-09-01,01:36:01,58.156,58.375,NA,NA,NA,57.656,57.625,57.156,58.375
2026-09-01,01:37:01,58.093,58.281,NA,NA,NA,57.656,57.656,57.093,58.281
2026-09-01,01:38:01,58.156,58.312,NA,NA,NA,57.625,57.718,57.093,58.312
2026-09-01,01:39:01,58.625,58.093,NA,NA,NA,57.750,57.750,57.031,58.625
2026-09-01,01:40:01,58.187,58.218,NA,NA,NA,57.812,57.750,57.187,58.218
2026-09-01,01:41:01,58.312,58.312,NA,NA,NA,57.750,57.812,57.156,58.656
2026-09-01,01:42:01,58.000,58.250,NA,NA,NA,57.750,57.812,57.125,58.250
2026-09-01,01:43:01,57.937,58.500,NA,NA,NA,57.656,57.812,57.093,58.187
2026-09-01,01:44:01,58.000,58.468,NA,NA,NA,57.750,57.781,57.093,58.468
2026-09-01,01:45:01,58.062,58.125,NA,NA,NA,57.687,57.781,57.062,58.125
2026-09-01,01:46:01,58.062,58.406,NA,NA,NA,57.687,57.687,57.125,58.406
2026-09-01,01:47:02,58.000,58.156,NA,NA,NA,57.718,57.750,57.156,58.156
2026-09-01,01:48:01,58.093,58.156,NA,NA,NA,57.750,57.750,57.156,58.156
2026-09-01,01:49:01,58.031,58.375,NA,NA,NA,57.781,57.718,57.156,58.218
2026-09-01,01:50:01,58.468,58.312,NA,NA,NA,57.750,57.843,57.218,58.468
2026-09-01,01:51:01,58.031,58.218,NA,NA,NA,57.750,57.843,57.156,58.218
2026-09-01,01:52:01,58.093,58.250,NA,NA,NA,57.750,57.718,57.093,58.250
2026-09-01,01:53:01,58.437,58.281,NA,NA,NA,57.812,57.812,57.125,58.437
2026-09-01,01:54:01,58.093,58.156,NA,NA,NA,57.906,57.843,57.062,58.406
2026-09-01,01:55:01,58.281,58.500,NA,NA,NA,57.750,57.718,57.156,58.500
2026-09-01,01:56:01,58.312,58.468,NA,NA,NA,57.750,57.718,57.187,58.468
2026-09-01,01:57:01,58.250,58.187,NA,NA,NA,57.656,57.625,57.125,58.250
2026-09-01,01:58:01,58.562,58.406,NA,NA,NA,57.750,57.656,56.968,58.562
2026-09-01,01:59:02,57.875,58.343,NA,NA,NA,57.625,57.750,57.062,58.343
2026-09-01,02:00:01,57.937,58.281,NA,NA,NA,57.750,57.781,57.093,58.281
2026-09-01,02:01:01,57.968,58.218,NA,NA,NA,57.750,57.656,57.218,58.218
2026-09-01,02:02:01,58.406,58.062,NA,NA,NA,57.812,57.750,57.218,58.406
2026-09-01,02:03:01,58.500,58.250,NA,NA,NA,57.750,57.781,57.156,58.500
2026-09-01,02:04:01,58.343,58.218,NA,NA,NA,57.875,57.875,57.250,58.343
2026-09-01,02:05:01,58.437,58.531,NA,NA,NA,57.750,57.625,57.156,58.531
2026-09-01,02:06:01,58.406,58.156,NA,NA,NA,57.593,57.625,57.093,58.406
2026-09-01,02:07:01,58.218,58.218,NA,NA,NA,57.718,57.656,57.187,58.218
2026-09-01,02:08:01,58.187,58.218,NA,NA,NA,57.812,57.718,57.062,58.218
2026-09-01,02:09:01,57.937,58.375,NA,NA,NA,57.750,57.656,57.156,58.375
2026-09-01,02:10:01,58.156,58.093,NA,NA,NA,57.718,57.718,57.125,58.093
2026-09-01,02:11:01,57.968,58.281,NA,NA,NA,57.750,57.750,57.062,58.187
2026-09-01,02:12:02,58.093,58.000,NA,NA,NA,57.812,57.781,57.031,58.093
2026-09-01,02:13:01,57.968,58.156,NA,NA,NA,57.843,57.750,57.156,58.218
2026-09-01,02:14:01,58.218,58.156,NA,NA,NA,57.687,57.687,57.093,58.218
2026-09-01,02:15:01,58.062,58.062,NA,NA,NA,57.718,57.750,57.156,58.062
2026-09-01,02:16:01,57.906,58.156,NA,NA,NA,57.812,57.750,57.156,58.156
2026-09-01,02:17:01,58.531,58.312,NA,NA,NA,57.625,57.656,57.093,58.531
2026-09-01,02:18:01,58.406,58.062,NA,NA,NA,57.687,57.656,57.000,58.406
2026-09-01,02:19:01,57.968,58.000,NA,NA,NA,57.656,57.656,57.093,58.000
2026-09-01,02:20:01,58.250,58.187,NA,NA,NA,57.625,57.625,57.031,58.250
2026-09-01,02:21:01,58.437,58.062,NA,NA,NA,57.687,57.625,57.093,58.125
2026-09-01,02:22:01,57.968,58.500,NA,NA,NA,57.656,57.812,57.156,58.500
2026-09-01,02:23:01,58.312,58.500,NA,NA,NA,57.781,57.843,57.125,58.500
2026-09-01,02:24:02,58.125,58.156,NA,NA,NA,57.781,57.718,57.125,58.156
2026-09-01,02:25:01,58.093,58.187,NA,NA,NA,57.781,57.781,57.125,58.187
2026-09-01,02:26:01,58.093,58.406,NA,NA,NA,57.750,57.718,57.187,58.406
2026-09-01,02:27:01,58.000,58.187,NA,NA,NA,57.750,57.750,57.125,58.187
2026-09-01,02:28:01,57.937,58.312,NA,NA,NA,57.750,57.718,57.125,58.312
2026-09-01,02:29:01,58.187,58.281,NA,NA,NA,57.656,57.656,57.062,58.281
2026-09-01,02:30:01,58.156,58.125,NA,NA,NA,57.625,57.625,57.031,58.156
2026-09-01,02:31:01,58.406,58.343,NA,NA,NA,57.750,57.625,57.125,58.406
2026-09-01,02:32:01,58.156,58.343,NA,NA,NA,57.687,57.656,57.093,58.343
2026-09-01,02:33:01,58.281,58.093,NA,NA,NA,57.750,57.750,57.062,58.281
2026-09-01,02:34:01,58.218,58.468,NA,NA,NA,57.750,57.656,57.187,58.468
2026-09-01,02:35:01,58.187,58.156,NA,NA,NA,57.656,57.625,57.156,58.187
2026-09-01,02:36:01,58.031,58.500,NA,NA,NA,57.656,57.687,57.156,58.500
2026-09-01,02:37:02,58.125,58.437,NA,NA,NA,57.812,57.843,57.250,58.437
2026-09-01,02:38:01,58.187,58.375,NA,NA,NA,57.718,57.750,57.156,58.375
2026-09-01,02:39:01,58.093,58.093,NA,NA,NA,57.718,57.781,57.125,58.093
2026-09-01,02:40:01,57.968,58.031,NA,NA,NA,57.781,57.750,57.156,58.031
2026-09-01,02:41:01,58.312,58.062,NA,NA,NA,57.843,57.812,57.187,58.312
2026-09-01,02:42:01,58.000,58.125,NA,NA,NA,57.750,57.718,57.156,58.250
2026-09-01,02:43:01,58.218,58.156,NA,NA,NA,57.718,57.687,57.093,58.218
2026-09-01,02:44:01,58.093,58.187,NA,NA,NA,57.750,57.687,57.125,58.187
2026-09-01,02:45:01,57.968,58.156,NA,NA,NA,57.781,57.687,57.062,58.187
2026-09-01,02:46:01,57.968,58.437,NA,NA,NA,57.750,57.656,57.000,58.437
2026-09-01,02:47:01,58.312,58.312,NA,NA,NA,57.750,57.781,57.062,58.312
2026-09-01,02:48:01,58.218,58.093,NA,NA,NA,57.875,57.750,57.031,58.218
2026-09-01,02:49:02,58.187,58.125,NA,NA,NA,57.718,57.656,57.156,58.187
2026-09-01,02:50:01,58.218,58.343,NA,NA,NA,57.656,57.625,57.093,58.343
2026-09-01,02:51:01,57.937,58.031,NA,NA,NA,57.718,57.656,57.000,58.125
2026-09-01,02:52:01,58.250,58.031,NA,NA,NA,57.812,57.781,57.000,58.281
2026-09-01,02:53:01,58.125,58.562,NA,NA,NA,57.687,57.750,56.875,58.562
2026-09-01,02:54:01,58.187,58.125,NA,NA,NA,57.562,57.812,56.968,58.187
2026-09-01,02:55:01,58.250,58.437,NA,NA,NA,57.750,57.781,57.062,58.437
2026-09-01,02:56:01,58.187,58.437,NA,NA,NA,57.593,57.562,56.937,58.437
2026-09-01,02:57:01,58.218,58.343,NA,NA,NA,57.781,57.718,57.031,58.343
2026-09-01,02:58:01,58.156,58.062,NA,NA,NA,57.593,57.781,57.031,58.156
2026-09-01,02:59:01,58.093,58.312,NA,NA,NA,57.718,57.625,57.062,58.312
2026-09-01,03:00:01,58.156,58.218,NA,NA,NA,57.593,57.531,57.000,58.218
2026-09-01,03:01:02,58.375,58.312,NA,NA,NA,57.750,57.656,57.125,58.375
2026-09-01,03:02:01,58.218,57.937,NA,NA,NA,57.687,57.718,57.062,58.218
2026-09-01,03:03:01,58.125,57.968,NA,NA,NA,57.531,57.562,56.937,58.125
2026-09-01,03:04:01,58.187,58.187,NA,NA,NA,57.562,57.468,56.906,58.187
2026-09-01,03:05:01,58.156,58.343,NA,NA,NA,57.531,57.468,56.968,58.343
2026-09-01,03:06:01,58.093,58.312,NA,NA,NA,57.500,57.593,57.000,58.312
2026-09-01,03:07:01,58.375,58.000,NA,NA,NA,57.562,57.437,56.875,58.375
2026-09-01,03:08:01,57.875,58.281,NA,NA,NA,57.500,57.500,56.906,58.281
2026-09-01,03:09:01,58.031,58.187,NA,NA,NA,57.500,57.468,56.875,58.187
2026-09-01,03:10:01,57.812,58.156,NA,NA,NA,57.500,57.593,56.875,58.156
2026-09-01,03:11:01,58.093,57.875,NA,NA,NA,57.531,57.437,56.843,57.968
2026-09-01,03:12:01,57.906,57.843,NA,NA,NA,57.500,57.437,56.937,57.906
2026-09-01,03:13:01,58.062,57.843,NA,NA,NA,57.437,57.468,56.781,58.062
2026-09-01,03:14:02,57.750,57.781,NA,NA,NA,57.468,57.500,56.875,57.781
2026-09-01,03:15:01,57.812,58.218,NA,NA,NA,57.468,57.500,56.843,58.218
2026-09-01,03:16:01,58.031,58.218,NA,NA,NA,57.468,57.468,56.875,58.218
2026-09-01,03:17:01,57.843,58.281,NA,NA,NA,57.468,57.468,56.875,58.281
2026-09-01,03:18:01,57.781,57.937,NA,NA,NA,57.468,57.468,57.031,58.031
2026-09-01,03:19:01,58.031,57.968,NA,NA,NA,57.468,57.468,56.906,58.031
2026-09-01,03:20:01,58.125,57.968,NA,NA,NA,57.343,57.593,56.812,58.125
2026-09-01,03:21:01,58.000,58.093,NA,NA,NA,57.375,57.625,56.843,58.093
2026-09-01,03:22:01,58.125,57.843,NA,NA,NA,57.343,57.562,56.875,58.125
2026-09-01,03:23:01,58.312,58.000,NA,NA,NA,57.375,57.625,56.781,58.312
2026-09-01,03:24:01,57.625,58.031,NA,NA,NA,57.406,57.468,56.843,58.031
2026-09-01,03:25:01,57.843,57.812,NA,NA,NA,57.437,57.531,56.843,57.843
2026-09-01,03:26:02,57.750,58.000,NA,NA,NA,57.468,57.468,56.812,58.000
2026-09-01,03:27:01,57.687,57.812,NA,NA,NA,57.531,57.406,56.875,57.812
2026-09-01,03:28:01,57.750,58.000,NA,NA,NA,57.406,57.406,56.843,58.000
2026-09-01,03:29:01,57.718,57.906,NA,NA,NA,57.468,57.468,56.906,57.906
2026-09-01,03:30:01,57.781,58.187,NA,NA,NA,57.468,57.406,56.812,58.187
2026-09-01,03:31:01,57.906,57.875,NA,NA,NA,57.437,57.468,56.781,58.218
2026-09-01,03:32:01,58.000,57.906,NA,NA,NA,57.437,57.468,56.625,58.000
2026-09-01,03:33:01,57.875,58.156,NA,NA,NA,57.312,57.250,56.718,58.156
2026-09-01,03:34:01,58.000,58.062,NA,NA,NA,57.343,57.312,56.750,58.062
2026-09-01,03:35:01,58.000,57.781,NA,NA,NA,57.281,57.250,56.625,57.906
2026-09-01,03:36:01,57.875,58.031,NA,NA,NA,57.312,57.250,56.687,58.031
2026-09-01,03:37:01,58.187,57.718,NA,NA,NA,57.375,57.281,56.718,58.187
2026-09-01,03:38:01,58.000,58.000,NA,NA,NA,57.281,57.187,56.687,58.000
2026-09-01,03:39:02,57.750,57.718,NA,NA,NA,57.281,57.218,56.750,57.750
2026-09-01,03:40:01,57.875,57.625,NA,NA,NA,57.406,57.312,56.718,57.875
2026-09-01,03:41:01,58.000,57.968,NA,NA,NA,57.375,57.343,56.781,58.000
2026-09-01,03:42:01,57.906,57.656,NA,NA,NA,57.343,57.375,56.687,57.906
2026-09-01,03:43:01,57.687,57.812,NA,NA,NA,57.406,57.375,56.781,57.812
2026-09-01,03:44:01,57.750,57.718,NA,NA,NA,57.343,57.375,56.687,57.750
2026-09-01,03:45:01,58.000,57.781,NA,NA,NA,57.375,57.375,56.718,58.000
2026-09-01,03:46:01,58.000,57.750,NA,NA,NA,57.375,57.375,56.781,58.000
2026-09-01,03:47:01,58.062,58.093,NA,NA,NA,57.406,57.375,56.750,58.093
2026-09-01,03:48:01,58.062,58.031,NA,NA,NA,57.281,57.468,56.718,58.062
2026-09-01,03:49:01,57.656,57.718,NA,NA,NA,57.375,57.312,56.687,57.812
2026-09-01,03:50:01,58.000,57.656,NA,NA,NA,57.250,57.531,56.687,58.000
2026-09-01,03:51:01,58.093,57.687,NA,NA,NA,57.312,57.187,56.656,57.875
2026-09-01,03:52:02,57.843,57.781,NA,NA,NA,57.406,57.281,56.781,57.843
2026-09-01,03:53:01,57.875,57.750,NA,NA,NA,57.312,57.187,56.687,57.875
2026-09-01,03:54:01,58.187,58.031,NA,NA,NA,57.312,57.218,56.625,57.906
2026-09-01,03:55:01,57.937,57.718,NA,NA,NA,57.406,57.375,56.718,57.937
2026-09-01,03:56:01,57.843,57.687,NA,NA,NA,57.218,57.187,56.687,57.843
2026-09-01,03:57:01,57.718,57.906,NA,NA,NA,57.281,57.375,56.656,57.906
2026-09-01,03:58:01,57.843,57.625,NA,NA,NA,57.281,57.375,56.718,57.906
2026-09-01,03:59:01,57.656,57.593,NA,NA,NA,57.437,57.406,56.750,57.656
2026-09-01,04:00:01,57.750,57.750,NA,NA,NA,57.343,57.312,56.781,57.750
2026-09-01,04:01:01,57.812,57.625,NA,NA,NA,57.468,57.468,56.750,57.812
2026-09-01,04:02:01,57.750,57.656,NA,NA,NA,57.250,57.218,56.656,57.750
2026-09-01,04:03:01,57.718,57.781,NA,NA,NA,57.343,57.406,56.718,57.781
2026-09-01,04:04:02,57.781,58.000,NA,NA,NA,57.312,57.375,56.812,58.000
2026-09-01,04:05:01,58.000,57.687,NA,NA,NA,57.218,57.250,56.625,58.000
2026-09-01,04:06:01,58.125,57.968,NA,NA,NA,57.281,57.156,56.625,58.125
2026-09-01,04:07:01,57.781,57.875,NA,NA,NA,57.218,57.218,56.593,57.875
2026-09-01,04:08:01,57.968,57.656,NA,NA,NA,57.250,57.250,56.718,57.812
2026-09-01,04:09:01,58.062,57.656,NA,NA,NA,57.281,57.250,56.718,58.062
2026-09-01,04:10:01,57.812,57.875,NA,NA,NA,57.218,57.187,56.625,57.875
2026-09-01,04:11:01,57.593,57.875,NA,NA,NA,57.281,57.156,56.687,57.875
2026-09-01,04:12:01,57.750,57.843,NA,NA,NA,57.156,57.281,56.656,57.843
2026-09-01,04:13:01,57.812,57.625,NA,NA,NA,57.281,57.187,56.781,57.656
2026-09-01,04:14:01,57.968,57.562,NA,NA,NA,57.250,57.187,56.718,57.968
2026-09-01,04:15:01,57.750,57.718,NA,NA,NA,57.218,57.187,56.718,57.718
2026-09-01,04:16:02,57.687,58.000,NA,NA,NA,57.281,57.250,56.625,58.000
2026-09-01,04:17:01,57.656,57.656,NA,NA,NA,57.250,57.187,56.781,57.656
2026-09-01,04:18:01,57.593,57.937,NA,NA,NA,57.218,57.281,56.718,57.687
2026-09-01,04:19:01,57.656,57.656,NA,NA,NA,57.281,57.250,56.718,57.906
2026-09-01,04:20:01,57.656,57.906,NA,NA,NA,57.187,57.343,56.562,57.968
2026-09-01,04:21:01,57.968,57.875,NA,NA,NA,57.218,57.093,56.593,57.875
2026-09-01,04:22:01,57.656,57.718,NA,NA,NA,57.187,57.156,56.625,57.718
2026-09-01,04:23:01,57.750,57.562,NA,NA,NA,57.187,57.187,56.718,57.656
2026-09-01,04:24:01,57.750,57.531,NA,NA,NA,57.281,57.218,56.656,57.750
2026-09-01,04:25:01,57.625,58.000,NA,NA,NA,57.187,57.250,56.562,58.000
2026-09-01,04:26:01,57.812,57.906,NA,NA,NA,57.125,57.250,56.562,57.906
2026-09-01,04:27:01,57.718,57.562,NA,NA,NA,56.968,57.062,56.531,57.718
2026-09-01,04:28:01,57.562,57.531,NA,NA,NA,57.156,57.031,56.500,57.562
2026-09-01,04:29:02,57.562,57.531,NA,NA,NA,57.156,57.093,56.562,57.562
2026-09-01,04:30:01,57.531,57.531,NA,NA,NA,57.187,57.218,56.593,57.781
2026-09-01,04:31:01,57.718,57.718,NA,NA,NA,57.187,57.156,56.562,57.718
2026-09-01,04:32:01,57.375,57.625,NA,NA,NA,57.031,57.125,56.500,57.625
2026-09-01,04:33:01,57.718,57.500,NA,NA,NA,57.125,57.062,56.375,57.718
2026-09-01,04:34:01,57.687,57.437,NA,NA,NA,57.156,57.062,56.500,57.687
2026-09-01,04:35:01,57.687,57.593,NA,NA,NA,57.031,57.125,56.437,57.687
2026-09-01,04:36:01,57.687,57.593,NA,NA,NA,57.062,57.125,56.500,57.687
2026-09-01,04:37:01,57.875,57.593,NA,NA,NA,57.093,57.281,56.375,57.875
2026-09-01,04:38:01,57.625,57.656,NA,NA,NA,57.187,57.218,56.718,57.656
2026-09-01,04:39:01,57.687,57.875,NA,NA,NA,57.250,57.000,56.531,57.875
2026-09-01,04:40:01,57.718,57.468,NA,NA,NA,57.031,57.218,56.625,57.718
2026-09-01,04:41:02,57.468,57.781,NA,NA,NA,57.156,57.187,56.593,57.781
2026-09-01,04:42:01,57.406,57.500,NA,NA,NA,57.125,57.031,56.406,57.500
2026-09-01,04:43:01,57.750,57.656,NA,NA,NA,57.062,57.031,56.531,57.500
2026-09-01,04:44:01,57.375,57.375,NA,NA,NA,57.156,57.156,56.437,57.593
2026-09-01,04:45:01,57.656,57.906,NA,NA,NA,57.000,57.156,56.562,57.906
2026-09-01,04:46:01,57.750,57.781,NA,NA,NA,57.062,57.000,56.375,57.781
2026-09-01,04:47:01,57.625,57.531,NA,NA,NA,57.031,57.031,56.406,57.562
2026-09-01,04:48:01,57.656,57.781,NA,NA,NA,57.000,57.000,56.437,57.781
2026-09-01,04:49:01,57.968,57.718,NA,NA,NA,57.093,57.093,56.406,57.718
2026-09-01,04:50:01,57.531,57.656,NA,NA,NA,57.062,57.156,56.468,57.656
2026-09-01,04:51:01,57.531,57.656,NA,NA,NA,57.000,57.218,56.468,57.656
2026-09-01,04:52:01,57.718,57.593,NA,NA,NA,57.062,57.000,56.406,57.718
2026-09-01,04:53:02,57.625,57.468,NA,NA,NA,57.000,57.093,56.531,57.625
2026-09-01,04:54:01,57.406,57.656,NA,NA,NA,57.156,57.125,56.468,57.656
2026-09-01,04:55:01,57.500,57.531,NA,NA,NA,57.281,57.187,56.375,57.531
2026-09-01,04:56:01,57.750,57.781,NA,NA,NA,57.000,57.156,56.437,57.750
2026-09-01,04:57:01,57.406,57.500,NA,NA,NA,57.031,57.062,56.468,57.500
2026-09-01,04:58:01,57.687,57.531,NA,NA,NA,57.125,57.093,56.468,57.687
2026-09-01,04:59:01,57.625,57.718,NA,NA,NA,57.187,57.093,56.468,57.625
2026-09-01,05:00:01,57.468,57.718,NA,NA,NA,57.156,57.250,56.468,57.718
2026-09-01,05:01:01,57.531,57.718,NA,NA,NA,57.093,57.000,56.437,57.718
2026-09-01,05:02:01,57.656,57.625,NA,NA,NA,57.062,57.093,56.406,57.625
2026-09-01,05:03:01,57.781,57.687,NA,NA,NA,57.093,57.156,56.468,57.781
